,Time [s],x,x_dot,y,y_dot,psi,psi_dot,X,Y,S,a_f,a_r,d_f,d_r,beta_f,beta_r,beta,alpha_f,alpha_r,v
15,0.15015015015015015,0.0011322415525826211,0.03041921568974774,-1.1503665628268772e-06,-1.2131558560255099e-05,0.0007188169734418313,-0.000844052702755189,0.0011322418973142893,-4.0738034924610075e-07,0.0011322491416339764,0.0,193.6538223071392,0.0017525751571248543,0.0,-0.019541991183128174,0.023182275976466417,-0.0003988121867666186,0.021294566340253028,-0.023182275976466417,0.030419218108855266
16,0.16016016016016016,0.001469078473062729,0.03688080219294983,-1.2711338502895349e-06,-1.1912861970331899e-05,0.000715352602228455,-0.00020288202562184236,0.001469078817947782,-2.8700644225615477e-07,0.001469086083836846,0.0,218.08398076125647,0.002123670973636972,0.0,-0.004118689141710111,0.004352828377629915,-0.00032300973996170614,0.006242360115347083,-0.004352828377629915,0.03688080411693559
17,0.17017017017017017,0.0018746757987366353,0.04415754373345879,-1.3884853163793643e-06,-1.1526344911718684e-05,0.0007145334589229197,-2.422522783215224e-05,0.0018746761239083365,-1.1448030766233533e-07,0.00187468342655134,0.0,243.6770489622569,0.0025430489258116977,0.0,-0.0006395677721560561,0.00020528987346044188,-0.0002610276991227605,0.003182616697967754,-0.00020528987346044188,0.04415754523780678
18,0.18018018018018017,0.0023573874373861684,0.05228824174083311,-1.5015908928325368e-06,-1.1074794861988035e-05,0.0007146762324365226,3.836977605632006e-05,0.0023573877201483384,1.1733007199250238e-07,0.0023573950785003355,0.0,270.3880625629174,0.003013438727930286,0.0,0.0002945279227902825,-0.000835543222203664,-0.00021180273441295607,0.002718910805140004,0.000835543222203664,0.05228824291366926
19,0.19019019019019018,0.0029259481966081927,0.0613101979833049,-1.609920929856792e-06,-1.0574051464810567e-05,0.0007152680551113995,7.485592521727747e-05,0.002925948411510513,4.154896697024169e-07,0.0029259558480790827,0.0,298.17289434030266,0.003537518753973794,0.0,0.0006699786567396493,-0.0012102642302409513,-0.00017246803930019995,0.0028675400972341444,0.0012102642302409513,0.061310198895148015
20,0.20020020020020018,0.0035894589073646697,0.07125924204811646,-1.7129880949794883e-06,-1.0024511558281408e-05,0.0007161986816761785,0.00010817723277722969,0.003589459026091081,7.873071011375176e-07,0.0035894665668683994,0.0,326.9882446879821,0.004117913311566744,0.0,0.0009067981979800705,-0.0014310435049038946,-0.00014067663080977145,0.003211115113586673,0.0014310435049038946,0.0712592427532238
21,0.21021021021021022,0.004357371824397231,0.08216975879622597,-1.810303925346702e-06,-9.426679479048172e-06,0.0007174795717756374,0.00014536385048743105,0.00435737181558991,1.2404480093306059e-06,0.00435737949008874,0.0,356.7916321491029,0.004757189965240665,0.0,0.001105933990558698,-0.0016184277774071304,-0.00011472199052999981,0.0036512559746819675,0.0016184277774071304,0.08216975933694975
22,0.22022022022022023,0.005239476300811307,0.09407471561433647,-1.901401001797951e-06,-8.784530095309297e-06,0.0007191663781114367,0.0001893861907403105,0.005239476129871025,1.7829701779208987e-06,0.005239483971223423,0.0,387.5413839912678,0.005457856911462249,0.0,0.0012956920417046133,-0.001804550657404587,-9.337821622557439e-05,0.004162164869757636,0.001804550657404587,0.0940747160244784
23,0.23023023023023023,0.006245884734099509,0.10700568938281929,-1.98587497159797e-06,-8.10687539700125e-06,0.0007213374259910669,0.00024209263714782984,0.006245884362968642,2.423341972834366e-06,0.006245892408069826,0.0,419.19662682409967,0.006222360407824271,0.0,0.0014853127288717365,-0.0019988218698749095,-7.57611550436013e-05,0.004737047678952534,0.0019988218698749095,0.10700568968991243
24,0.24024024024024024,0.007387018780601983,0.12099289313858613,-2.0634388958310534e-06,-7.408570009171547e-06,0.0007240875825460593,0.00030502352180302215,0.007387018167527474,3.1704610892768135e-06,0.007387026457218381,0.0,451.71727726027825,0.007053082258748335,0.0,0.0016782593369241863,-0.002204080774862818,-6.123144257003885e-05,0.005374822921824149,0.002204080774862818,0.12099289336540486
25,0.2502502502502503,0.008673595835316858,0.13606520242843942,-2.1339904293812764e-06,-6.7118870004422015e-06,0.0007275267127722783,0.0003796631009393858,0.00867359493458772,4.033678519333035e-06,0.008673603513875269,0.0,485.06403262097444,0.007952337359997612,0.0,0.0018759780597266285,-0.0024210808425027194,-4.93284571067578e-05,0.006076359300270983,0.0024210808425027194,0.13606520259398294
26,0.2602602602602603,0.010116615773958773,0.15225018135267984,-2.197693943789537e-06,-6.048131524681614e-06,0.0007317796338680893,0.0004675252710551687,0.010116614535611548,5.022829733578435e-06,0.010116623453928884,0.0,519.198361686399,0.008922371304244685,0.0,0.0020791031300873026,-0.0026498729757292393,-3.9724951855659194e-05,0.0068432681741573825,0.0026498729757292393,0.15225018147281072
27,0.2702702702702703,0.011727347954169038,0.16957410829992414,-2.255080090063371e-06,-5.459513880221206e-06,0.0007369865982018437,0.0005701846885499265,0.011727346323653794,6.1482743929651495e-06,0.011727355635165252,0.0,554.0824954923281,0.009965358049884245,0.0,0.0022878918562325248,-0.002890270869777273,-3.2195443108120345e-05,0.0076774661936517205,0.002890270869777273,0.1695741083878099
28,0.2802802802802803,0.013517318472792849,0.18806200137445253,-2.3071654713026156e-06,-5.001296622955014e-06,0.0007433039705913436,0.0006892881643906986,0.013517316390591637,7.4209457959047665e-06,0.01351732615454926,0.0,589.6794181732895,0.011083397655223596,0.0,0.0025024009423824816,-0.0031420183562732478,-2.6593869677475008e-05,0.008580996712841115,0.0031420183562732478,0.18806200144095447
29,0.2902902902902903,0.015498297676152935,0.20773764351752944,-2.3555952391904635e-06,-4.744230024202566e-06,0.0007509049739048573,0.0008265582707885135,0.015498295077342163,8.852411302420158e-06,0.015498305358502575,0.0,625.9528578532029,0.012278514080124633,0.0,0.002722566515077781,-0.0034048522975766633,-2.2837602827632923e-05,0.009555947565046852,0.0034048522975766633,0.20773764357170285
30,0.3003003003003003,0.01768228792026379,0.2286236073241928,-2.402811573509399e-06,-4.777290487407051e-06,0.000759980451267302,0.0009837935973331642,0.01768228473401181,1.0454945051993156e-05,0.01768229560312426,0.0,662.8672775841711,0.013552653057110205,0.0,0.002948244571615383,-0.0036785265875203424,-2.089587481216983e-05,0.010604408485494822,0.0036785265875203424,0.22862360737410561
31,0.3103103103103103,0.0200815115779457,0.25074127955702596,-2.452251150664533e-06,-5.2107365605897446e-06,0.0007707396217526911,0.001162867434378307,0.0200815077269371,1.2241614373161139e-05,0.020081519261315683,0.0,700.3878663340972,0.014907680033884997,0.0,0.003179233499073807,-0.00396282102613485,-2.0781326318633827e-05,0.01172844653481119,0.00396282102613485,0.250741279611169
32,0.3203203203203203,0.022708399289813004,0.27411088535843,-2.50857485233575e-06,-6.1794968462434005e-06,0.0007834108182663675,0.0013657256471411821,0.022708394689591915,1.422638136177439e-05,0.022708406973787308,0.0,738.4805300238106,0.016345378189156556,0.0,0.0034152876650938536,-0.0042575441732168665,-2.2543784102840156e-05,0.012930090524062701,0.0042575441732168665,0.2741108854280846
33,0.3303303303303303,0.025575578456126118,0.29875151216290874,-2.5779331056586465e-06,-7.846903492322369e-06,0.0007982422015479643,0.001594384090888355,0.02557557301435244,1.642422117824591e-05,0.025575586140941187,0.0,777.1118826143819,0.01786744652357598,0.0,0.0036561261492063474,-0.004562533816160457,-2.626565191603954e-05,0.014211320374369632,0.004562533816160457,0.29875151226596075
34,0.34034034034034033,0.028695861966512068,0.3246811333108653,-2.6682703793037114e-06,-1.0408784116841613e-05,0.0008155024466939004,0.001850925738887635,0.028695855582127047,1.8851258681144003e-05,0.028695869652639473,0.0,816.249237245176,0.019475498027549863,0.0,0.0039014386106074866,-0.004877656541695335,-3.205848053611808e-05,0.015574059416942376,0.004877656541695335,0.3246811334777102
35,0.35035035035035034,0.03208223716457298,0.35191663136538154,-2.7896724836150382e-06,-1.4097924023018296e-05,0.0008354813998424246,0.002137497613005634,0.03208222972687456,2.1524925074703433e-05,0.03208224485288591,0.0,855.8605974233332,0.021171057927605753,0.0,0.004150889351554189,-0.00520280702546816,-4.0060407375959754e-05,0.017020168576051563,0.00520280702546816,0.3519166316477658
36,0.36036036036036034,0.035747855044416695,0.3804738211334228,-2.954760436113932e-06,-1.918890943454598e-05,0.0008584907033349697,0.0024563075672803638,0.03574784643205058,2.4464136301031966e-05,0.035747862736464034,0.0,895.9146482652308,0.022955562012922346,0.0,0.004404120181164462,-0.005537907286122086,-5.043424237907031e-05,0.018551441831757883,0.005537907286122086,0.3804738216173119
37,0.37037037037037035,0.03970601967615786,0.4103674723928633,-3.179134754969425e-06,-2.6003361243932667e-05,0.0008848643880546159,0.0028096209546131963,0.03970600975603786,2.7689494953775016e-05,0.03970602737459286,0.0,936.3807477904376,0.024830355043563426,0.0,0.004660752448323433,-0.005882905994550994,-6.336603733196143e-05,0.02016960259523999,0.005882905994550994,0.4103674732167283
38,0.38038038038038036,0.043970177857451505,0.44161133232667216,-3.4818741314779044e-06,-3.491556743705147e-05,0.0009149594318813192,0.003199757195847086,0.0439701664836328,3.122351752859068e-05,0.043970185566677734,0.0,977.2289182688312,0.026796689241880542,0.0,0.004920388481464852,-0.006237777863312868,-7.906401855609327e-05,0.02187630076041569,0.006237777863312868,0.4416113337069547
39,0.39039039039039036,0.04855390898813424,0.47421814766553694,-3.8860925073098734e-06,-4.6358520946499065e-05,0.0009491562833606685,0.0036290862643082165,0.04855389600067666,3.509088885680731e-05,0.04855391671525128,0.0,1018.4298376212535,0.028855722868474522,0.0,0.005182612595879986,-0.006602523114707823,-9.775779364298153e-05,0.023673110272594534,0.006602523114707823,0.47421814993149036
40,0.40040040040040037,0.05347091516506062,0.508199686540115,-4.419558642516158e-06,-6.08303682049884e-05,0.0009878593497924108,0.004100025095174125,0.05347090038893567,3.9318745591924035e-05,0.05347092292121649,0.0,1059.9548308743315,0.031008518884029414,0.0,0.005446991781275979,-0.006977167016601751,-0.00011969776512778665,0.025561527102753435,0.006977167016601751,0.5081996901807447
41,0.41041041041041043,0.05873501149423361,0.5435667600440143,-5.11538230537295e-06,-7.89012721262453e-05,0.001031497449025248,0.0046150339266909455,0.058734994738350504,4.393699063402604e-05,0.05873501929652122,0.0,1101.7758616698845,0.033256043698255085,0.0,0.005713076151097905,-0.007361759472910421,-0.0001451547002509173,0.02754296754715718,0.007361759472910421,0.5435667657704596
42,0.42042042042042044,0.06436011661733865,0.5803292435084915,-6.012771244498241e-06,-0.00010122069164216472,0.0010805242243058812,0.0051766125787251075,0.06436009767379108,4.8978640384597256e-05,0.0643601244914105,0.0,1143.8655238293989,0.03559916600709563,0.0,0.005980399213994904,-0.00775637465638989,-0.00017441941794897592,0.02961876679310073,0.00775637465638989,0.5803292523359187
43,0.43043043043043044,0.07036024344980005,0.618496097489734,-7.157863116775659e-06,-0.0001285250782780821,0.001135418521579229,0.00578729667309357,0.07036022209346804,5.448020672352333e-05,0.07036025143342035,0.0,1186.1970329740168,0.03803865571928172,0.0,0.006248478013024992,-0.008161110673080788,-0.00020780256313937984,0.03179017770625673,0.008161110673080788,0.6184961108436546
44,0.44044044044044045,0.07674949012748639,0.6580753884694456,-8.604636541025087e-06,-0.00016164598855925803,0.0011966847286771268,0.00644965379939944,0.0767494661161674,6.048211559121267e-05,0.07674949827529373,0.0,1228.744218200486,0.04057518297322354,0.0,0.006516813167567658,-0.008576089249604651,-0.00024563444505625904,0.03405836980565588,0.008576089249604651,0.6580754083223573
45,0.45045045045045046,0.08354203115919816,0.6990743092693008,-1.0415905426674162e-05,-0.00020151860931710069,0.001264853075867292,0.0071662796296061764,0.08354200423448949,6.702916404167622e-05,0.08354203954901628,0.0,1271.4815138134513,0.04320931724515998,0.0,0.006784888845108112,-0.00900145543618897,-0.0002882649214548372,0.03642442840005187,0.00900145543618897,0.6990743383146745
